orderbook_timestamp,book,bid,ask,spread
2024-07-20T17:13:18+00:00,btc_mxn,1164950.0,1182000.0,1.4424703891708968
2024-07-20T17:13:19+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:20+00:00,btc_mxn,1164980.0,1182000.0,1.4399323181049068
2024-07-20T17:13:20+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:21+00:00,btc_mxn,1164950.0,1182000.0,1.4424703891708968
2024-07-20T17:13:21+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:22+00:00,btc_mxn,1164980.0,1182000.0,1.4399323181049068
2024-07-20T17:13:22+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:24+00:00,btc_mxn,1164970.0,1182000.0,1.4407783417935702
2024-07-20T17:13:24+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:25+00:00,btc_mxn,1164990.0,1182000.0,1.4390862944162437
2024-07-20T17:13:25+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:26+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:13:26+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:27+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:13:28+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:29+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:13:29+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:30+00:00,btc_mxn,1165010.0,1182000.0,1.4373942470389172
2024-07-20T17:13:30+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:31+00:00,btc_mxn,1165010.0,1182000.0,1.4373942470389172
2024-07-20T17:13:31+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:32+00:00,btc_mxn,1165010.0,1182000.0,1.4373942470389172
2024-07-20T17:13:33+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:34+00:00,btc_mxn,1165010.0,1182000.0,1.4373942470389172
2024-07-20T17:13:34+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:35+00:00,btc_mxn,1165010.0,1182000.0,1.4373942470389172
2024-07-20T17:13:35+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:36+00:00,btc_mxn,1164990.0,1182000.0,1.4390862944162437
2024-07-20T17:13:36+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:38+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:38+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:39+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:39+00:00,usd_mxn,17.519,17.697,1.0058201955133685
2024-07-20T17:13:40+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:40+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:41+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:42+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:43+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:43+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:44+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:44+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:45+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:45+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:47+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:13:47+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:48+00:00,btc_mxn,1165040.0,1182000.0,1.4348561759729273
2024-07-20T17:13:48+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:49+00:00,btc_mxn,1165040.0,1182000.0,1.4348561759729273
2024-07-20T17:13:49+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:50+00:00,btc_mxn,1165060.0,1182000.0,1.4331641285956007
2024-07-20T17:13:51+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:52+00:00,btc_mxn,1165050.0,1182000.0,1.4340101522842639
2024-07-20T17:13:52+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:53+00:00,btc_mxn,1165090.0,1182000.0,1.4306260575296108
2024-07-20T17:13:53+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:54+00:00,btc_mxn,1165110.0,1182000.0,1.4289340101522843
2024-07-20T17:13:54+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:56+00:00,btc_mxn,1165040.0,1182000.0,1.4348561759729273
2024-07-20T17:13:56+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:57+00:00,btc_mxn,1164900.0,1182000.0,1.4467005076142132
2024-07-20T17:13:57+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:58+00:00,btc_mxn,1164900.0,1182000.0,1.4467005076142132
2024-07-20T17:13:58+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:13:59+00:00,btc_mxn,1164900.0,1182000.0,1.4467005076142132
2024-07-20T17:14:00+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:01+00:00,btc_mxn,1164900.0,1182000.0,1.4467005076142132
2024-07-20T17:14:01+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:02+00:00,btc_mxn,1164910.0,1182000.0,1.4458544839255498
2024-07-20T17:14:02+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:03+00:00,btc_mxn,1164910.0,1182000.0,1.4458544839255498
2024-07-20T17:14:03+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:05+00:00,btc_mxn,1164910.0,1182000.0,1.4458544839255498
2024-07-20T17:14:05+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:06+00:00,btc_mxn,1164910.0,1182000.0,1.4458544839255498
2024-07-20T17:14:06+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:07+00:00,btc_mxn,1165020.0,1182000.0,1.4365482233502538
2024-07-20T17:14:07+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:08+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:14:09+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:10+00:00,btc_mxn,1165030.0,1182000.0,1.4357021996615906
2024-07-20T17:14:10+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:11+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:11+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:12+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:12+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:14+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:14+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:15+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:15+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:16+00:00,btc_mxn,1165040.0,1182000.0,1.4348561759729273
2024-07-20T17:14:16+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:17+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:17+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:19+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:19+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:20+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:20+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:21+00:00,btc_mxn,1165000.0,1182000.0,1.4382402707275803
2024-07-20T17:14:21+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:23+00:00,btc_mxn,1165040.0,1182000.0,1.4348561759729273
2024-07-20T17:14:23+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:24+00:00,btc_mxn,1165070.0,1181990.0,1.4314841919136372
2024-07-20T17:14:24+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:25+00:00,btc_mxn,1165090.0,1181990.0,1.4297921302210679
2024-07-20T17:14:25+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:26+00:00,btc_mxn,1165110.0,1181990.0,1.4281000685284986
2024-07-20T17:14:27+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:28+00:00,btc_mxn,1165160.0,1181990.0,1.4238699142970752
2024-07-20T17:14:28+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:29+00:00,btc_mxn,1165200.0,1181990.0,1.4204857909119366
2024-07-20T17:14:29+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:30+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:30+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:31+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:32+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:33+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:33+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:34+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:34+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:35+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:35+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:37+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:37+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:38+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:38+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:39+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:39+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:40+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:40+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:42+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:42+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:43+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:43+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:44+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:44+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:45+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:46+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:47+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:47+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:48+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:48+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:49+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:49+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:50+00:00,btc_mxn,1165210.0,1181990.0,1.419639760065652
2024-07-20T17:14:51+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:52+00:00,btc_mxn,1165300.0,1181990.0,1.41202548244909
2024-07-20T17:14:52+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:53+00:00,btc_mxn,1165300.0,1181990.0,1.41202548244909
2024-07-20T17:14:53+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:54+00:00,btc_mxn,1165320.0,1181990.0,1.4103334207565208
2024-07-20T17:14:54+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:56+00:00,btc_mxn,1165310.0,1181990.0,1.4111794516028053
2024-07-20T17:14:56+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:57+00:00,btc_mxn,1165320.0,1181990.0,1.4103334207565208
2024-07-20T17:14:57+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:58+00:00,btc_mxn,1165370.0,1181990.0,1.4061032665250974
2024-07-20T17:14:58+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:14:59+00:00,btc_mxn,1165390.0,1181990.0,1.4044112048325281
2024-07-20T17:14:59+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:03+00:00,btc_mxn,1165410.0,1181990.0,1.4027191431399588
2024-07-20T17:15:03+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:04+00:00,btc_mxn,1165430.0,1181990.0,1.4010270814473895
2024-07-20T17:15:04+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:05+00:00,btc_mxn,1165460.0,1181990.0,1.3984889889085357
2024-07-20T17:15:06+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:07+00:00,btc_mxn,1165500.0,1181990.0,1.395104865523397
2024-07-20T17:15:07+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:08+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:08+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:09+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:09+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:11+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:11+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:12+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:12+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:13+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:13+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:14+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:15+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:16+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:16+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:17+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:17+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:18+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:18+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:20+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:20+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:21+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:21+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:22+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:22+00:00,usd_mxn,17.519,17.697,1.0058201955133685
2024-07-20T17:15:23+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:24+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:25+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:25+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:26+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:26+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:27+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:27+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:28+00:00,btc_mxn,1165510.0,1181990.0,1.3942588346771123
2024-07-20T17:15:29+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:30+00:00,btc_mxn,1165520.0,1181990.0,1.3934128038308278
2024-07-20T17:15:30+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:31+00:00,btc_mxn,1165550.0,1181990.0,1.3908747112919737
2024-07-20T17:15:31+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:32+00:00,btc_mxn,1165570.0,1181990.0,1.3891826495994044
2024-07-20T17:15:32+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:34+00:00,btc_mxn,1165530.0,1181990.0,1.392566772984543
2024-07-20T17:15:34+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:35+00:00,btc_mxn,1165530.0,1181990.0,1.392566772984543
2024-07-20T17:15:35+00:00,usd_mxn,17.52,17.698,1.0057633630918794
2024-07-20T17:15:36+00:00,btc_mxn,1165530.0,1181990.0,1.392566772984543
2024-07-20T17:15:36+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:37+00:00,btc_mxn,1165530.0,1181990.0,1.392566772984543
2024-07-20T17:15:37+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:39+00:00,btc_mxn,1165570.0,1181990.0,1.3891826495994044
2024-07-20T17:15:39+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:40+00:00,btc_mxn,1165600.0,1181990.0,1.3866445570605503
2024-07-20T17:15:40+00:00,usd_mxn,17.52,17.697,1.0001695202576686
2024-07-20T17:15:41+00:00,btc_mxn,1165600.0,1181990.0,1.3866445570605503
